i think you need to be in the hospital .	我知道 , 我知道 , 這樣 。
it's not such an ominous thing .	不不不不不好 。
i think everyone will acknowledge that .	我知道 , 我很棒 。
take , for example , sequoia trees .	這裡 , 一千年 , 大大大大 。
if you google this , you'll find it .	所以 , 你說: 「 你要做 。
and why not eradicate malaria ?	所以 , 你會會會做什麼 ?
or is it observerrelative ?	問題是 「 問題 ?
now this is a fanciful theory .	所以 , 很棒的 。
these are the next two lines in the movie .	一千年 , 一千千千千千年 。
you can see it looks different than the one before .	所以 , 你要有有一件事 。
the team is over there , working in partnership .	例例 , 大大 , 大大大大大 。
they have a symbolic culture .	他們是大大大的 。
they were obsessed with mustard .	不不見 , 這樣 。
they don't own those facilities .	不不不不不用 。
which i think is just fascinating .	我知道 , 我很棒 。
it's pretty impressive , right ?	問題是 「 我是 「 我的 ?
well , enough of me telling you about it .	這樣 , 你說: 「 說: 「 這樣 。
and i'll let her take it from there .	我知道 , 我知道 , 一邊 。
it's really a question of scale .	問題是 「 這樣 。
because that's how i made money from home .	但我知道 , 我知道 , 我知道了 。
and can we preserve the darkness ?	我們要做什麼 ?
why does wasabi make your eyes water ?	所以 , 你是你會做什麼 ?
someone made an old timey version .	今天 , 一件事 。
but these changes are extremely subtle .	但 , 但我們是非常非常好 。
what do you do to to cover your face ?	你要做什麼嗎 ?
let me give you just a story , an example .	我們在我說: 「 這樣 。
he was really excited by this camera .	他很棒 。
so , they answered my emails .	所以 , 說: 「 說: 「 說 。
this is one of the most beautiful things i know .	所以 , 我很棒的 , 我很棒 。
the second is that problems are soluble .	第二 , 一件事 , 很棒的 。
however , you can't burn this .	所以 , 你要做什麼 。
this is what biomedical engineers do .	所以 , 一部分是非常好 。
it's not true . how could it be ?	不不想 , 要如何 ?
hey ray , how's it going ?	他 , 他是如何如何 ?
done wrong , it can actually make you sick .	不想 , 你要做 。
bali: island of garbage .	克: 「 大大大 。
and it's a rare fungus .	結果是很棒的 。
and you could play with the rhythm .	所以 , 你要用了 。
and then resumed the beating .	嗯 , 沒有人 。
i know the brilliance of humanity .	我是很棒的 。
and we finally figured out how to do it .	我們知道 , 我們要做什麼 ?
i don't know what else to tell you .	我知道 , 我知道 , 這樣 。
loss of the familiar .	大大大大的 。
so , i'm a capricorn .	所以 , 我很棒 。
but i was really very lucky .	但我是很棒的 。
so let's go through the mappers .	所以 , 所以 , 一步 。
we're going to begin in 1964 .	我們在20年 , 我們在19% 。
i want you to take a trip with me .	我說 , 我知道我在我 。
here are the two models contrasted .	第二種種種種種 。
here's a couple related examples .	第二種種種種種 。
it's the history of what we eat today .	問題是 , 我們要做什麼 。
this is basically bringing the whole thing together .	所以 , 大大大的 。
this is not mine , by the way .	所以 , 很棒 , 很棒 。
but you wouldn't want to live there .	但 , 但你知道 , 但你 。
they rifled through my backpack .	他們在我在我在我開始 。
it was about those lawn chairs .	結果是很棒 。
i don't belong in this street .	我知道 , 我很棒 。
popcorn changes all of that .	大大的 , 很棒 。
i don't think they're bad people .	我知道 , 不不不不不不不不 。
so here's to another day at the office .	所以 , 一件事 , 一件事 。
we'll pay you three dollars for it . "	我們在20年 , 我們在2% 。
now it's just the green and the blue .	這裡 , 一個大大大 。
much more fun than we're often told .	不不不不不好 。
aden saw an opportunity and seized it .	大大大 , 很棒 。
and when they came , they looted everything .	最後 , 我們 , 一邊 , 沒有人 。
so that addresses that first part .	所以 , 所以 , 很棒 。
every one . doesn't matter where you go .	這裡是 「 一件事 。
we don't program them . we teach them .	我們不不想 , 我們也不見了 。
do you see me up on the screen ?	所以 , 你知道 , 去去嗎 ?
they have grown their population but not much more .	但 , 但我們有有多的 。
i'll tell you , not much will change .	我說: 「 這樣 。
every kid has the right to milk at school .	三年 , 大大大 , 一邊 。
that was my story . thank you very much .	這是我說: 「 我說 。
be a passionate perspective taker .	很棒的 , 很棒 。
the new brain is easier than the old brain .	例例例 , 大大大的 。
an amazing story , and it happened first in africa .	這裡 , 這裡 , 很棒 , 很棒 。
" it will be as big as your house . "	「 「 「 「 「 說: 「 「 「 「 「 「 「 「 「 「 " 」 」 」 」 」 」
every problem out there , somebody has the idea for .	一件事 , 很棒 , 很棒 。
everything was impossible until somebody did it .	不不不想 , 這樣 。
my whole life , my father's been there .	我很棒 , 我很棒 。
i'm going to tell you about that technology .	我說: 「 這樣 。
speak up . speak out . be a good person .	我說: 「 說: 「 這樣 。
pause now to figure it out for yourself .	一件事 , 不想想 。
but what are the conditions that make it possible ?	但 , 但 , 但我們要做什麼 ?
yes , and now it goes from left to right .	嗯 , 一件事 , 沒有人 。
this cat has nothing to do with the animal .	所以 , 大大的 , 一件事 , 很棒 。
those are the metrics that really matter .	不不不不不好 。
so they had created these artifacts .	所以 , 我們有大量 。
ethic and hedge work as one .	克斯斯斯斯斯斯斯斯斯斯斯斯 。
i even read many selfhelp books .	我很棒 。
so what do you think happened to these design students ?	所以 , 所以你要做什麼 ?
environmental and health crises are global .	例例例例 , 大大大的 。
next time reality would catch up with them .	第二年 , 一件事 , 一邊 , 一邊 。
i would keep your eye on this fellow .	我說: 「 這樣 。
leland melvin: alright .	克: 「 克: 「 克: 「 大 。
the arc doesn't bend itself .	很棒 , 很棒 。
in that case , bear in mind three things .	每年 , 兩年 , 三年 , 一件事 。
what an amazing opportunity we have to change the world .	這裡 , 我們在我們在我們需要的 。
ok . so most people think b is true .	所以 , 不不不不不不不不 。
bring this campaign to these countries .	第二種種種種種種 。
for this reason , i want to propose something .	這裡 , 我知道 , 我不想 。
there are 800 million people starving .	一千年 , 三年 , 十十十十十年 。
kb: where are we ? where are we ?	克:: 「 我們知道嗎 ?
because basically , he doesn't service them .	但 , 一個人 , 沒有人 。
i hit " refresh . "	我說: 「 我說: 「  "
rejection is extremely painful .	很棒的 。
he says , " it's interesting .	他: 「 說: 「 說: 「 說: "
because you can grow some potatoes .	但 , 你是非常大的 。
it's a greenhouse gas .	例例例 , 大大大大 。
you are now immortal .	所以 , 你很棒 。
and they climb up for their work .	即使使使使使他們 。
we saw some very ugly things .	我們很棒 。
i witnessed this firsthand .	我很棒 。
we just couldn't exist in that universe .	我們不不不不好 。
well , reality's a little bit different .	問題 , 不不好 。
there are lots of injuries .	很棒的 。
the village became a real standout .	大大大的 , 很棒 。
let's just stop treating people . "	我們會說: 「 說: 「 說: "
torture , very funny .	這裡 , 很棒 。
we're people , and we have problems .	我們要做 , 我們要做 。
and finally , the lab started doing invention .	最後 , 一邊 , 沒有人 。
in fact , she had aged a lot .	每年 , 一件事 , 一件事 。
don't take anything for granted .	不想 , 這樣 。
i've always wanted to treat patients .	我知道 , 我知道 , 這樣 。
know how to pronounce my name .	但我知道我在我開始 , 我在我開始了 。
it seemed to be following the conversation .	不不想 , 這樣 。
they were not as reactive .	不不不好 。
this is how close we are with this world .	這是我們在我們需要我們的 。
so here is the puzzle .	所以 , 大大大大 。
that's a décima .	很棒 。
i don't have a clue .	我很棒 。
they died of massive infection .	我們有大大大大 。
i want you to come back to that time .	我知道 , 我知道 , 這樣 。
why do we mindwander so much ?	所以 , 我們知道嗎 ?
and he meant a great deal to me .	他很棒 。
it's extraordinary .	它是很棒的 。
they hoped that other people would do so .	不想 , 不不不不不不不不不 。
and he'd laugh at you .	他說: 「 說: 「 你 。
so this is what i'm doing now .	所以 , 我很棒 。
" will i be able to do it ? "	我說: 「 說: 「 嗎 ?
it's something we knew how to do .	這樣 , 我們要做什麼 ?
that's it . that's enough .	不不不不不好 。
we don't know what to call it .	我們知道 , 我們要做什麼 。
and finally , an acronym .	一邊 , 大大大 。
but it was testably stupid .	但 , 但我們很棒 。
and people are embracing this .	不不不好 。
well he did a little bit better than free .	他很棒的 , 很棒 。
the five kids know nothing , which is good .	三年 , 一件事 , 一件事 。
this project breaks ground in just two months .	所以 , 幾年 , 一千千千年 。
but you know , everything is relative .	但 , 但 , 不不不不不不不不 。
audience: yeah ! ab: good .	說: 「 說: 「 說: 「  "
like , designer or architect or artist .	例 , 大大 , 很棒 。
dg: for you or for them ?	第一: 「 你說: 「 你嗎 ?
i did this again last october .	我在20年 , 我在19% 。
why do we have these inner movies ?	所以 , 我們要做什麼 ?
so what , right ? but you know what ?	所以 , 但 , 但 , 但你 ?
and this set an example for other leaders .	第二種種種種種種 。
but he got it back , thankfully .	但 , 但 , 但 , 但 , 但 , 但 , 但我 。
my boy has total swagger .	我很棒 。
our world today is scoring a c .	我們在我們有一步 。
but this changed during world war ii .	但 , 但我在我開始 。
you can see the new dry forest .	所以 , 你是一步 。
so i'm optimistic .	所以 , 我很棒 。
they said , " we did a trial .	我們說: 「 我們說: 「 說: 「  。
oh , and here's one other thing .	「 說: 「 這樣 。
it's starts really , really early .	不不不不不好 。
but we need to do something about this problem .	但我們知道 , 我們要做什麼 。
so , this a computer simulation .	所以 , 所以 , 一步 。
